,tweet,sentiment
252,عايز اعمل مجتمع ربعاو بعيد عن فلول و اللي عايز فلول ع بلا اخلاق ستحاسب,negative
253,اثنان ثلاث سبب تصويت بـ لا علي مشروع دستور,
254,حكومه لا تلتـزم بـ قـانون اسف حقيق,negative
255,قيه في يم ل تخاف ل تحزن انا رادو اليك جاعلو من مرسلين هذه اي تبعث امل ل,positive
256,ابريل صباح غباء خلط نقاء غباء ثور نتيجه ز وطن نيولوك حريهللمعتقلين ماهر دوم عادل,negative
257,مشكله عمال تتفاقم ضرور حوار ثلاث عاجل بين حكومه اصحاب عمل و نقابات عماليه لوضع اطار متوازن يحفز انتاج يضمن حق عمال,neutral
258,يا جعل دربك تساهيل فوز فالك نصرالشباب نصراويلاتكلمن,positive
259,ايموشنموجب انت ص ش لا يف ل نجوانيون هلافبراير,positive
260,يتقدم شعب مصري بخالص شكر امتنان مشير سيسي لمجهود جبار في حل نزاع وطني بين مرتض منصور احمد شوبير هاشتاج,positive
261,حركهكايد ص قولكلمهللسيسيوخدفولوهد ياسيس ياجامد سانتخبالسيس تحيامصر,positive
262,راتبمايكفيالحاجه اتحاد هلال نصر اهلي مرس,negative
263,مرتضيمنصور ف ميدو قرار بمعاقب م جابر يعن د صدام مبكر أو د معاش مبكر ها ها ها,
264,ندو اسكندريه مكتب أ,
265,مدينه روج عوطهن هاغن عجين فم متهكم غناءالصراخ غناء فن ثقاف,neutral
266,كلما اقترب موعد د حملات انتخابيه كلما تغيرت غ حوار خطاب بين حزب سياسين اصبحت اكثر عنفا لفظيا,negative
267,فيديو صادم أب روس د ابن يدخن ام تضحك عربيه روسيا,
268,عن اي مشروب غاز كو حافظمشفا,negative
269,مرس م تهديد بلا بلوك باقتحام قصر من هنا قام معل و قصر طوب احمر ي فتح صدر يا سج قصر,negative
270,مصحف مرتض منصور بيتلكك لميدو زمالك,negative
271,سنين حلوه بتعد قوام و انت اسمك في تاريخ نور مكتوب ابوتريك,positive
272,مازل نعيش ه لافعل,negative
273,ثوره تريد تحرير عقل تلفزيون مصري يريد تغيب عقل ثوره ستنتصر,neutral
274,تجاهل علم حقير لضحايا معد ن الذين غرق في نيل يكشف انهيار حق لو يوم مرس كانت ولوله دمع ركب مش د يا ن,negative
275,دراما مصريه في تقدم مبهر مسلسل نيرانصديق رائع د د,positive
276,هذا ما عند له اعلم بعد كلام زوج شهيد طارق اقطش ليس هناك كلام م اراد حل دائم جذريسلام علي,neutral
277,ع سبيل نكد باسم مش ا نهارده,negative
278,كان رجل مرسيرئيس كانوارجال شعبيردتحيهالرئيس اناحازم سنحياكراما,positive
279,اعتقال ناشط يسار هيثم محمد يكشف بوضوح أن عسكر يستهدف مد ثوري أي كان لون أو شكل أو انتماء ا,negative
280,ماعنديش فلتر بين خ لسان دي مصيب ل بفكر فيه بقول عاد ف اعتراف,negative
281,كفا سياس ق,negative
282,قال رسول له ل له علي سلم من غدا الي مسجد أو راح ع له له نزلا في جنه كلما غدا أو راح نشرسيرت,
283,نقطه اخير قان تظاهر الذي يحتاج الي اعاده نظر في عقاب كما يقول ببلاوي اصدر هو في عهد بنفس ارائيتم كيف ص عبث بعقول,negative
284,د ب فتوح مشكلت تحتاج لقرار ادار حكومه حالي ضعيف لدرج ان لا تستطيع اتخاذ قرار ل بد من سرع,negative
285,وزير اغلب اكاديم من حملت دكتور نتمن مجلسالوزراء يجمع اكاديمي ناجح من قطاع خاص,neutral
286,علم عار ساند منتخب ص في غا لينسب فوز لسيس فخسر ست تجاهل اهلي كر في ب تريك ففز بكاس,negative
287,مظهر امام سفار اماراتعاهرهالخليج في جمعهالحسم راجع انقلابالعسكري,negative
288,يا رب لك حمد أن جمعت م اسرت,positive
289,كيف يمكن س شريط التي سجلت جريمه عادلي ماذا كان عادلي يضحك بسعاد اثناء محاكمت اتمن ل تك اجاب سؤالين واحد,negative
290,تجار دين يكذب يعتد يتواطئ يزور استفتاء ثم يقيم صلاه انفصال كامل بين عقيده سلوك يستدع تامل يحتاج الي علاج نفس,negative
291,في طريق الي اسو اول ر منذ اكثر من عام بدعو كريم من دكتور مجد يعقوب لحضور افتتاح مبني جديد بمستشف قلب هناك,positive
292,اضح ان نسبه ه لحم عالم مسموم ل لو كانت لحم مفتي و ي ازهر,negative
293,دعلاء اسواني يكتب مقال اسبوع بعنوانكيف رئيس أن ينام الان ق علي صفحه رسميه علي فيسبوك,
294,في ا بنشوف لون ناس جواها مش بيب ناس اسود ناس ابيض ناس محتاج بس ام صلاحجا,neutral
295,علاء اسواني ق حافظ رئيس مرس علي علم مبارك فاسد راح يستغل لمصلحت مقال كامل,negative
296,يا غنو مبتكملش يا م يا محبوس ي كل ما احلم ل ق يتقلبل كابوس محمدمحسن,negative
297,ج أن نبدا حمل توع ح ناس علي تصويت بكثر ا ذلك ف,positive
298,ل وطن مجروح لا يحتمل ي ام عسكر منير,negative
299,مصري بيقول حزام ناسف و شروق بيقول سيار مستفخخ و هرم بيقول شنط مدرسه و اوقف نتا بتكلمن,negative
300,عمروسلام ما فارق بيندول اخوان دول عيب ص,
301,مفسد عادل فق عادل فق زيرللصح,negative
302,هلافبراير يسا علي روتا مصر واحد كان مخنوق و فرفش,positive
303,صامت علي انقلاب مثل ج شاهد خيان زوجت فشرب عصير ليم سئلماذا فعلت قالعملو ليم لنفس,negative
304,لا اعترف بسفير يد مواطن قبل ان يجر تحقيق محايد عادل لا تعرف سعوديه هذا سفير مبارك ليس سفير ص ابدا,negative
305,تريك مع كل م ل في ص من شعب شعب بياد طرطور بلاو مطرب رقاص,neutral
306,ر عربي في ريف بيدعيلك محمدمحسن مستر ممدوح بيدعيلك برد,positive
307,جيزهحاميهاحرميها حال استاذ ط طنطا تحقيق سبب را علي فيس و ر دكتور ب حكيم ب خالق,
308,د ب منعم ب فتوح جمال ب ناصر كان مثل اعلي في شاب حتي نكس في برنامج انت ضميرك علي قنا دريم,positive
309,ابرز عنوان صحف اسرائيليه صباح يوم اثنين,
310,ت صحف ابرياء اعتقال سجن صحف ظلما ترهيب صحف منع من عمل حري صحافه ترقص علي واحد ن,negative
311,يا اي مغيبون,negative
312,يهنئ ز وسط دكتور ب فتاح ماضي بتعين رئيسا مجلس قومي شاب يتمن له توفيق,
313,شارك معاناف هاشتاج ده محبيحازمعبدالعظيمضدالخون عايزين تريند ريتويت جيشتويتر سانتخبالسيس باسمطلعحرام ا,neutral
314,زعيم اكشن يا دور سعوديه مضامير برنامج,
315,شبك عملاق ص بث مباشر الان لفعال طالب بجامع اسيوط بعنو مش,
316,في جولت يوم بمدين د اسعدن بشد لقاء مواطنين من عمال مصنع الذين يمثل قاعد عمال حقيق تس شكل فعال في تنم دائره,positive
317,في ا اقف بشوم عند شارع مؤديه تحرير بتوقف ناس شكل عشوائ وقف عربيه ال قدام اتجمهر علي بدون ا,negative
318,من ظ أن هناك أي شخص أو مجموع قادر علي تحريك مليون مصر ه اما ساذج أو وا شعب جبار,neutral
319,لغا ماتبن كنايس جامع بيوت قلوب وع مفتوح ليك تنورو تنورو,positive
320,أد محمد عثم خشت يكتب وطن اسلام سينما حري ابداع في س حال تراجع عام في,
321,حمد فرصت ضعيف ب فتوح اقو و بعد فسسسسس,negative
322,تيار قاضي استقلال مجموع شخص الذين كان ج ل تستقل ابدا م يشكك في انتمائ لجماع اخوان مسلمين,neutral
323,اوباما ميانمار لن تنجح اذا استمر م اقل مسلمه عرب مسلميالروهينجا,negative
324,ص شعب واحد وطن واحد لن يؤثر فيه حادث وراق ارهابي خالص عزاء لاسر ضحيه سلاما علي و ابنت مريم التي اغتالت يد غدر,neutral
325,كلام أم شهيد محمد مصطف بيجيب من اخر مرس ذ في وعد,negative
326,يعن واحد ما بيعرفش يقرا يس من هراء عبث أن تاخذ را في كتاب دون ادن مجهود لشرح له خاص لو هياثر علي حي حي انا كم,negative
327,مفيش حاج اسم ي في حاج اسم حرام خوف يكون من رب مش ناس,neutral
328,ف كل شي حي بس اول ر اشوف شب حامل طبل رابيه بطبل عش ال عشناوشف,negative
