,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,source
48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:38:30+00:00,"@vib22334449 : موجودين لمساعدتك ديما
امل",Genesys Social Engagement.
49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:25:57+00:00,"@vib22334449 : رسالتك وصلتنا و بيتم الرد عليها، برجاء المراجعة.""
نرمين",Genesys Social Engagement.
50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:22:33+00:00,"@vib22334449 : 
بنعتذرلك جدا  عن تجربتك وبنتابعك بالفعل من خلا ل الرسايل 
ميرنا",Genesys Social Engagement.
51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:20:49+00:00,"@vib22334449 : رسالتك وصلتنا و بيتم الرد عليها، برجاء المراجعة.""
نرمين",Genesys Social Engagement.
52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:17:13+00:00,"@vib22334449 : بالفعل تم  المتابعة من خلال الرسائل عشان نضمتلك افضل خدمة
ليلي",Genesys Social Engagement.
53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:09:50+00:00,"@vib22334449 : بالفعل تم  المتابعة من خلال الرسائل عشان نضمتلك افضل خدمة
أميرة",Genesys Social Engagement.
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:07:46+00:00,"@vib22334449 : رسالتك وصلتنا و بيتم الرد عليها، برجاء المراجعة.""
نرمين",Genesys Social Engagement.
55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,Hassan.🫠, الوادي الجديد ,,False,2022-08-27 12:06:11+00:00,@Orange_Egypt فين دا يا استاذة مريم انا بقالي 10 دقايق باعت و مفيش بني ادم رد هو البوت بس اللي رد!!!!!,Twitter for Android
56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:04:56+00:00,"@dolsekv : اهلا بك
احنا بنتابعك من خلال الرسائل، برجاء المراجعة حيث تم الرد
مريم",Genesys Social Engagement.
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 12:02:52+00:00,"@vib22334449 : بالفعل تم  المتابعة من خلال الرسائل عشان نضمتلك افضل خدمة

اميرة",Genesys Social Engagement.
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:56:24+00:00,@vib22334449 : احنا بنتابعك من خلال الرسائل، برجاء المراجعة حيث تم الرد.,Genesys Social Engagement.
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:56:14+00:00,"@ehassany @AbdoSaman5 : 
بالفعل تم المتابعة من خلال الرسائل عشان نضمنلك احسن خدمة ولو في أي استفسار تانى ممكن تبعتهولنا عشان نساعدك
ميرنا",Genesys Social Engagement.
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:55:46+00:00,@vib22334449 : احنا بنتابعك من خلال الرسائل، برجاء المراجعة حيث تم الرد.,Genesys Social Engagement.
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,Hassan.🫠, الوادي الجديد ,,False,2022-08-27 11:51:40+00:00,@Orange_Egypt بعتلكم!!,Twitter for Android
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:50:18+00:00,"@dolsekv : 
إحنا هنا لمساعدتك و يهمنا الرد عليك, ممكن توضيح الرقم والتفاصيل  في الرسائل للمراجعه بشكل افضل
ميرنا",Genesys Social Engagement.
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,Hassan.🫠, الوادي الجديد ,,False,2022-08-27 11:48:04+00:00,@Orange_Egypt  ياريت حد يرد برايفت!,Twitter for Android
64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,Presentation Sports, الوادي الجديد ,"Official twitter of presentation sports, Presentation is one of the largest advertising companies, sports marketing by all means audio-visual and video",True,2022-08-27 11:45:02+00:00,"ختام مواجهات الجولة 33 من #دوري_WE

#Presentationsports | راعي الكرة المصرية https://t.co/My02LTVwiM",Twitter Web App
65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:41:09+00:00,"@Ahmed1996Ashour : إحنا هنا لمساعدتك و يهمنا الرد عليك, ممكن توضيح الرقم والتفاصيل  في الرسائل للمراجعه بشكل افضل
مريم",Genesys Social Engagement.
66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,احمدباقته خلصانة, الوادي الجديد ,"Ahmed Essam Ashour 
The man who center the #div without any problems 😂#front_end
هذا الاكاونت كوميدي ساخر غير حقيقي وغير موضوعي",False,2022-08-27 11:37:40+00:00,"@telecomegypt  يابني انا العميل 
 اللي بيدفع مقابل الخدمة بتاعتكم مفروض تستجيبوا لينا 
مش مجددين باقة النت الارضي 
#امسك_حرامي_النت_في_مصر  
@orangeJo 
@Orange_Egypt 
@etisalatUAE 
@EtisalatEgypt https://t.co/bSBfChamnM",Twitter Web App
67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,Etisalat Egypt, الوادي الجديد ,"We are etisalat by e& in Egypt 
Together, we create the possibilities of tomorrow, today. Follow for what’s next. #MakePossible",True,2022-08-27 11:32:02+00:00,"@11Ma7moud ""دلوقتي مع عرض الصيف من اتصالات اشترك او جدد أي باقة من باقات سوبر ميجا او كونكت X ، سوبر ساعات، حكاية او دماغ تانية و ليك باقة انترنت هدية  للاستفادة بالعرض  من خلال #2022* او من تطبيق My Etisalat قبل الاشتراك أو تجديد باقة الانترنت او نظام خطك 
""
Saeed",Sprinklr
68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:03:15+00:00,"@vib22334449 : إحنا هنا لمساعدتك و يهمنا الرد عليك, ممكن توضيح الرقم والتفاصيل  في الرسائل للمراجعه بشكل افضل

جنة",Genesys Social Engagement.
69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:02:37+00:00,"@gigibibi641 : لسرعة الرد وللمراجعه بشكل افضل، ممكن توضيح الرقم والتفاصيل في الرسائل؟
ليلي",Genesys Social Engagement.
70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 11:02:28+00:00,"@vib22334449 : لسرعة الرد وللمراجعه بشكل افضل، ممكن توضيح الرقم والتفاصيل في الرسائل؟
مريم",Genesys Social Engagement.
71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 10:57:07+00:00,"@ehassany : إحنا هنا لمساعدتك و يهمنا الرد عليك, ممكن توضيح الرقم والتفاصيل  في الرسائل للمراجعه بشكل افضل",Genesys Social Engagement.
72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,amro mostafa, الوادي الجديد ,ممكن اسطلك في مومنت Mr. syringe 👨🏻‍⚕️👨🏻‍🔬💉💉 🦅🦅 🇱🇻🇱🇻,False,2022-08-27 10:43:18+00:00,@VodafoneEgypt ارقام فودافون كلها في نفس المنطقه ، منطقة الدقي عند ميدان ڤيني ولما حصل العطل الكبير فالشبكه من كذا شهر موبايل ايفون ١٢ بتاعي باظ بسبب الشبكه بتقرير من apple نفسها,Twitter for iPhone
73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,Mahmoud.Gamal, الوادي الجديد ,,False,2022-08-27 10:21:53+00:00,@telecomegypt حسبي الله ونعم الوكيل في we,Twitter for iPhone
74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,فآآآطمة🦋, الوادي الجديد ,YOUR FAV ANGEL.💕,False,2022-08-27 10:13:28+00:00,@nouran_eldreny نوران اقدم ازاي ف we؟,Twitter for iPhone
75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,شيريـن♥, الوادي الجديد ,بنت احب التميلح,False,2022-08-27 09:55:19+00:00,شعري لونه orange وانتوا؟!,"Cheap Bots, Done Quick!"
76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-27 09:30:19+00:00,"@hany48117604 : ""أهلاً بك
رسالتك وصلتنا و بيتم الرد عليها، برجاء المراجعة.""
نرمين",Genesys Social Engagement.
77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:57:49+00:00,@nogaa1213 @ahmdaln95998791 بعمل سيشن فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,Mohamed EL Gayar, الوادي الجديد ,لا تنس أن تحيا قليلا قبل أن تموت,False,2022-08-27 08:56:51+00:00,إتصالات باعتين لي ٢٥ ميجا هدية 🙄 شكرا يا إتصالات إحنا مبنشحتش,Twitter for Android
79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,ahmed mohseb, الوادي الجديد ,طبيب بيطري,False,2022-08-27 08:52:48+00:00,"مقاطعون
#مقاطعه_المنتجات_الفرنسيه671
#مقاطعه_المنتجات_الفرنسيه670
#we_love_mohammad_ﷺ_challenge 
#we_love_muhammad_ﷺ
#مقاطعة_السويد 
#صلوا_عليه_وسلموا_تسليما 
#لا_لحرق_المصحف
مستمرون",Twitter Web App
80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,ahmed mohseb, الوادي الجديد ,طبيب بيطري,False,2022-08-27 08:52:06+00:00,"#مقاطعه_المنتجات_الفرنسية671
#مقاطعه_المنتجات_الفرنسيه670
#we_love_mohammad_ﷺ_challenge 
#we_love_muhammad_ﷺ
#كشمير_تباد 
#انقذوا_مسلمي_كشمير 
#إنقذوا_كاشمير 
#الهند_ارهابيه
#india_is_the_terrorist_country
#help_Kashmir
#Modi_is_a_terrorist
#save_kashmir
#free_kashmir
مقاطعون",Twitter Web App
81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,ahmed mohseb, الوادي الجديد ,طبيب بيطري,False,2022-08-27 08:51:25+00:00,"مقاطعون
#مقاطعه_المنتجات_الفرنسيه671
#مقاطعه_المنتجات_الفرنسيه670
#إلا_رسول_الله
#الا_رسول_الله_ﷺ
#إلا_رسول_الله_يا_فرنسا
#قاطع_كارفور
#Boycott_French_Products118
#boycott_french_product
#Boycott_France
#we_love_mohamed
#we_love_mohammad_ﷺ_challenge
مستمرون",Twitter Web App
82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:33:35+00:00,@Omniasaamy1 بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:32:47+00:00,@Omniasaamy1 بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,Eagle¹ Egyptian ARMY⁷🇪🇬, الوادي الجديد ,"EGYPTIAN FANBASE FOR SUPPORTING KOREAN BOY BAND⁷  || @BTS_twt ||

Spare Acc : @Egypt_BTS_EGLE
 .PART OF: (@OneinanArmy ، @BTS_GlobalUnion)

💜🐨🐹🐱🐿️🐥🐯🐰💜",False,2022-08-27 08:17:21+00:00,"ماتوقفوش ستريم وماتنسوش تحطوا لايك علي قايمة سبوتيفاي 🔥💗

WE WANNA FOCUS ON BTS 
🧬 #TeamLY 
🧬 #TeamLYfortheWIN
#TEAMLYPAVEDTHEWAY
@BTS_twt https://t.co/RWKQUWgX0V",Twitter for Android
85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:15:49+00:00,@DareenMistress بعمل سيشن فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,engmeid, الوادي الجديد ,😁,False,2022-08-27 08:13:10+00:00,@EParena نفس الكلام الي اتقال لما فودافون عملت عقد رعايه للاهلي بس ساعتها مكنش ليهم عين يقولو احنا ابطال كانو بيقولو احنا ٤٠ مليون ودا اهدار مال عام وازاي يعملو للاهلي عقد رعايه ويخسرو جماهير الزمالك وعملو حمله لتكسير الشريحه,Twitter for iPhone
87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:09:30+00:00,@wfa76735428 @cuN2zpZueFIUHmq بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:09:00+00:00,@rwan_ren0o بعمل سيشن فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:08:20+00:00,@manalmalbn @cuN2zpZueFIUHmq بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:08:06+00:00,@Omamallll @salmaelsayd74 بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:07:41+00:00,@salmaelsayd74 بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:07:13+00:00,@radwahanem بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 08:07:01+00:00,@KoccyEmad بعمل سكس فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
94,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,Eagle² EGYPTIAN A.R.M.Y⁷, الوادي الجديد ,"EGYPTIAN FANBASE 🇪🇬 (SPARE ACC)
MAIN ACC : @EAGLE_EGYPT_BTS 
 Supporting Korean Band ||@BTS_twt    
|| #방탄소년단 || #BTS ||
🐨🐹🐱🐿️🐥🐯🐰",False,2022-08-27 08:04:15+00:00,"احنا بنعمل ستريم مين معانا تيم #TeamLY ؟!؟ 👀🙈

يلا ورونا سكرين من ستريمكم علي التويتة اللي تحت بتاعة حسابنا الاساسي  @Eagle_Egypt_BTS
👇""مش هنا"" عشان نشوف الاعداد 🔥🔥

WE WANNA FOCUS ON BTS ! 🔥💜
 #TeamLY 🧬 @BTS_twt https://t.co/uVnbiHH43p https://t.co/SXbTdkmVmd",Twitter for Android
95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,Eagle¹ Egyptian ARMY⁷🇪🇬, الوادي الجديد ,"EGYPTIAN FANBASE FOR SUPPORTING KOREAN BOY BAND⁷  || @BTS_twt ||

Spare Acc : @Egypt_BTS_EGLE
 .PART OF: (@OneinanArmy ، @BTS_GlobalUnion)

💜🐨🐹🐱🐿️🐥🐯🐰💜",False,2022-08-27 07:55:53+00:00,"WE WANNA FOCUS ON BTS! 
أكبر مسابقة ستريم علي الاطلاق ! 🔥💜

هنركز علي سبوتيفاي اليوم كله لحد الساعة 2 صباحا (يوم 28) وبعدين هننقل ستريم لمنصة تانية بكرة
احنا تيم  #TeamLY 🧬

الفوز بيكون حسب اللايكس علي قوائم سبوتيفاي وارتفاع الاغاني في المخططات 

تفاصيل أكثر تحت👇
@BTS_twt https://t.co/nHZWOk0h57",Twitter for Android
96,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,Yasmin Hagag ⁦, الوادي الجديد ,"Pain....ter  🎨
..Ik zal reizen",False,2022-08-27 07:40:12+00:00,@TarekMousaa اتصالات وفودافون و وي التلاته اوسخ من بعض 🤝🏼,Twitter for Android
97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,سمر, الوادي الجديد ,مدام سمر للمتعه بتحويل فودافون كاش 😍😘,False,2022-08-27 07:03:39+00:00,@SadiaMarim @QuinnMaryam1 بعمل سيشن فون و كاميرا ب تحويل فودافون كاش,Twitter Web App
